,image_path,mask_path
4547,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/b0329fa8-723b-4289-8472-cdb8a32498fc.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/b0329fa8-723b-4289-8472-cdb8a32498fc.png
4620,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/f3f7529b-a742-47d2-be31-be1d7d441f77.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/f3f7529b-a742-47d2-be31-be1d7d441f77.png
4645,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/f10df4d6-7fa2-47ef-85c2-4af7f9afe47c.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/f10df4d6-7fa2-47ef-85c2-4af7f9afe47c.png
4670,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/d34007bd-4c94-4e4f-9d00-45c85270018c.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/d34007bd-4c94-4e4f-9d00-45c85270018c.png
4746,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/9e778bf0-8260-45e7-8ae4-9da55cbd152e.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/9e778bf0-8260-45e7-8ae4-9da55cbd152e.png
4747,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/ef432ccd-eb28-4fa3-a677-e843a891ceca.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/ef432ccd-eb28-4fa3-a677-e843a891ceca.png
4849,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/899b1159-7e18-4998-ba10-aba64d8fa02e.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/899b1159-7e18-4998-ba10-aba64d8fa02e.png
4990,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/b7e263b9-5e3a-41d8-a0a2-299a7987d85e.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/b7e263b9-5e3a-41d8-a0a2-299a7987d85e.png
5031,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/739af422-a90a-4577-a219-5751231d969c.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/739af422-a90a-4577-a219-5751231d969c.png
5152,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/955ca6aa-a3d6-4acb-8130-a24469bbb774.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/955ca6aa-a3d6-4acb-8130-a24469bbb774.png
5156,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/639f022f-543e-48b8-9d43-6a34ab3fbceb.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/639f022f-543e-48b8-9d43-6a34ab3fbceb.png
5190,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/9117b7e8-787c-42cc-b5df-d848992c5458.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/9117b7e8-787c-42cc-b5df-d848992c5458.png
5230,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/85958072-b0e1-4c66-9a76-9f7ca1426d51.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/85958072-b0e1-4c66-9a76-9f7ca1426d51.png
5297,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/88deeb5a-0e75-4201-81cf-69f4d8e93215.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/88deeb5a-0e75-4201-81cf-69f4d8e93215.png
5348,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/6d592477-74d6-4455-b4bf-527b1f13489a.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/6d592477-74d6-4455-b4bf-527b1f13489a.png
5374,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/2503d97a-ce24-4e0b-9013-86fdcf8d74d5.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/2503d97a-ce24-4e0b-9013-86fdcf8d74d5.png
5382,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/ecac663e-79e4-4321-a0bc-a25758a2b53e.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/ecac663e-79e4-4321-a0bc-a25758a2b53e.png
5415,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/b42c577f-7e31-4b0e-b9bc-01fbdba57320.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/b42c577f-7e31-4b0e-b9bc-01fbdba57320.png
5450,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/af1fc171-2225-47e8-ae56-ecbb0d5a8a75.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/af1fc171-2225-47e8-ae56-ecbb0d5a8a75.png
5494,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/51a059a9-bb88-4742-a823-ed30c2355e53.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/51a059a9-bb88-4742-a823-ed30c2355e53.png
5540,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/ebd23649-4f99-4226-814d-3f2bed0d2625.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/ebd23649-4f99-4226-814d-3f2bed0d2625.png
5542,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/26ba62d8-2575-4a93-a1de-e499f3e58713.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/26ba62d8-2575-4a93-a1de-e499f3e58713.png
5549,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/f65f91ad-6737-4a27-af0f-05729af2bd1f.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/f65f91ad-6737-4a27-af0f-05729af2bd1f.png
5655,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/ebc9150e-a63d-4f57-bec7-b5450875d458.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/ebc9150e-a63d-4f57-bec7-b5450875d458.png
5668,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/edff142c-8353-4230-b1e0-d036ead416f0.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/edff142c-8353-4230-b1e0-d036ead416f0.png
5671,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/3da4bda3-4885-4140-9a01-bc3c11f8752d.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/3da4bda3-4885-4140-9a01-bc3c11f8752d.png
5684,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/c68df269-a970-46f4-89b1-72c61bc3b1a7.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/c68df269-a970-46f4-89b1-72c61bc3b1a7.png
5731,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/04a5b872-3c6e-4515-855d-b6357869edba.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/04a5b872-3c6e-4515-855d-b6357869edba.png
5749,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/33c0aa71-fd17-4296-8bf6-91cb8bcdb263.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/33c0aa71-fd17-4296-8bf6-91cb8bcdb263.png
5807,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/b78a8e8c-dbb5-4e91-bdfc-420c69d08380.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/b78a8e8c-dbb5-4e91-bdfc-420c69d08380.png
5836,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/2dc68ae7-a435-4f65-bd20-3d5993425977.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/2dc68ae7-a435-4f65-bd20-3d5993425977.png
5869,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/b4686e13-b6e3-4ef8-842c-aca55b9a6efb.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/b4686e13-b6e3-4ef8-842c-aca55b9a6efb.png
5947,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/d337a2fa-f7fd-46bc-802a-bdabc0527320.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/d337a2fa-f7fd-46bc-802a-bdabc0527320.png
6096,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/f88de37e-59ac-41f9-86f5-41036683c6cf.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/f88de37e-59ac-41f9-86f5-41036683c6cf.png
6247,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/348ced9a-27c0-4abe-9ca4-6c83b0e4ade0.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/348ced9a-27c0-4abe-9ca4-6c83b0e4ade0.png
6329,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/d77e55f5-fd33-499d-b24a-614af99dcdc1.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/d77e55f5-fd33-499d-b24a-614af99dcdc1.png
6445,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/890c8b19-e573-4ad3-b48a-c8d118b0826f.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/890c8b19-e573-4ad3-b48a-c8d118b0826f.png
6576,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/8bc4289a-1300-4652-98fd-362793d04b28.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/8bc4289a-1300-4652-98fd-362793d04b28.png
6661,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/594d580d-cb04-4995-80d3-000b53fbf39c.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/594d580d-cb04-4995-80d3-000b53fbf39c.png
6662,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/9d9884f6-e123-448d-8889-5ef9ba92643b.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/9d9884f6-e123-448d-8889-5ef9ba92643b.png
6683,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/e409b9f2-4fe0-4e25-8f02-5cb2e41db05f.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/e409b9f2-4fe0-4e25-8f02-5cb2e41db05f.png
6695,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/71a7256b-8cb2-4d2b-80b7-35d2a1b6c372.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/71a7256b-8cb2-4d2b-80b7-35d2a1b6c372.png
6714,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/713b2086-61e2-4bbb-bea0-2ab021eaa724.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/713b2086-61e2-4bbb-bea0-2ab021eaa724.png
6744,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/a213dce8-b4bf-4ca8-91b0-ec19730346f9.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/a213dce8-b4bf-4ca8-91b0-ec19730346f9.png
6750,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/0d000954-9214-4aca-9da7-0217652b8150.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/0d000954-9214-4aca-9da7-0217652b8150.png
6804,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/0f791d2b-8735-4b20-8251-b0761c3cc980.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/0f791d2b-8735-4b20-8251-b0761c3cc980.png
6962,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/e6e032ee-96f8-4bde-b38b-0ffcbfd14148.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/e6e032ee-96f8-4bde-b38b-0ffcbfd14148.png
6983,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/cc62b0cf-87b8-45fc-9bc1-f90e0fd0c62d.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/cc62b0cf-87b8-45fc-9bc1-f90e0fd0c62d.png
7025,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/a2214d33-0474-411f-9b1b-128e17751ce8.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/a2214d33-0474-411f-9b1b-128e17751ce8.png
7027,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/0f363838-bdb7-4872-9b17-078037ce3979.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/0f363838-bdb7-4872-9b17-078037ce3979.png
7145,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/977e4860-f837-4464-89f1-331a4f3f7920.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/977e4860-f837-4464-89f1-331a4f3f7920.png
7259,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/7a867b8e-a739-4e7d-8ed0-066105b8d81c.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/7a867b8e-a739-4e7d-8ed0-066105b8d81c.png
7423,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/271ce209-2d42-451c-9ffc-c0f7eb8f0729.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/271ce209-2d42-451c-9ffc-c0f7eb8f0729.png
7426,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/e601b3c3-2b3b-4a73-a7af-b3bd36359e0c.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/e601b3c3-2b3b-4a73-a7af-b3bd36359e0c.png
7661,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/a465ae2f-ae10-4f61-b70d-e807006b96ae.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/a465ae2f-ae10-4f61-b70d-e807006b96ae.png
7694,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/d14339c8-b782-4d73-9224-531ad43af561.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/d14339c8-b782-4d73-9224-531ad43af561.png
7832,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/62e9f56c-1647-41f1-b65e-451c64912a94.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/62e9f56c-1647-41f1-b65e-451c64912a94.png
7868,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/65e78534-4436-499e-a591-9dc2ee7caa62.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/65e78534-4436-499e-a591-9dc2ee7caa62.png
7950,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/c152e5bb-e028-453a-afcd-998cc24108df.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/c152e5bb-e028-453a-afcd-998cc24108df.png
8043,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/1c1ec5c3-f5f8-45e4-ba23-5a5ad53f965e.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/1c1ec5c3-f5f8-45e4-ba23-5a5ad53f965e.png
8123,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/5e35f02b-1eed-4cbd-bf72-c0e67a796dd8.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/5e35f02b-1eed-4cbd-bf72-c0e67a796dd8.png
8253,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/8df5d52b-8782-4f3f-acfe-8d1a3912f9bb.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/8df5d52b-8782-4f3f-acfe-8d1a3912f9bb.png
8271,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/65c46317-807e-4651-860b-98601e96d507.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/65c46317-807e-4651-860b-98601e96d507.png
8287,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/06203b50-b9a6-4ff1-8fc9-320def2817a4.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/06203b50-b9a6-4ff1-8fc9-320def2817a4.png
8339,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/062a12f1-5fe7-4e15-87eb-e22cab6952d4.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/062a12f1-5fe7-4e15-87eb-e22cab6952d4.png
8380,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/b8b335af-e3a7-4672-a17a-93fd0c3ae101.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/b8b335af-e3a7-4672-a17a-93fd0c3ae101.png
8493,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/6ef1271b-21ac-4b58-9d52-b717a4ad1898.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/6ef1271b-21ac-4b58-9d52-b717a4ad1898.png
8511,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/8ffe0c02-13b3-45b0-b344-c045408f82fe.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/8ffe0c02-13b3-45b0-b344-c045408f82fe.png
8566,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/a65d5c16-33d5-4e60-bb7d-d8edb8e85aeb.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/a65d5c16-33d5-4e60-bb7d-d8edb8e85aeb.png
8592,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/78aa4716-037c-4dde-b8da-76fb3a8f00f3.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/78aa4716-037c-4dde-b8da-76fb3a8f00f3.png
8643,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/735409f2-7e4d-4729-9fe7-9a5dbb72fd5b.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/735409f2-7e4d-4729-9fe7-9a5dbb72fd5b.png
8683,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/ef22a5ad-cc8a-41e6-836f-0f3e5040d94e.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/ef22a5ad-cc8a-41e6-836f-0f3e5040d94e.png
8696,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/7780ae31-f708-443b-afc3-a8b016047336.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/7780ae31-f708-443b-afc3-a8b016047336.png
8713,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/c518cc44-907f-4333-a25c-b0dada71c913.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/c518cc44-907f-4333-a25c-b0dada71c913.png
8749,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/8eb30768-a3bc-4da7-af45-d2957042b51c.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/8eb30768-a3bc-4da7-af45-d2957042b51c.png
8761,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/6c0befd3-0a0d-40c4-822c-eed88bb757e6.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/6c0befd3-0a0d-40c4-822c-eed88bb757e6.png
8787,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/007f1127-e624-4b67-b937-9cc7fbf458d3.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/007f1127-e624-4b67-b937-9cc7fbf458d3.png
8834,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/b64d84fa-c092-4039-91bc-5ef44ce889bb.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/b64d84fa-c092-4039-91bc-5ef44ce889bb.png
8847,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/c0ee7202-ef81-4806-ab2a-2cc7587cdfee.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/c0ee7202-ef81-4806-ab2a-2cc7587cdfee.png
8880,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/af4579a3-75bc-4795-9a38-1631d52851e0.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/af4579a3-75bc-4795-9a38-1631d52851e0.png
8887,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/79ef8cd1-a3ee-43bf-bf07-e3210d22d389.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/79ef8cd1-a3ee-43bf-bf07-e3210d22d389.png
8952,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/ae6f6be7-69a1-4bd0-86d9-0638fef0656a.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/ae6f6be7-69a1-4bd0-86d9-0638fef0656a.png
8966,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/f0b8e52f-f177-4e91-93e2-247a50419619.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/f0b8e52f-f177-4e91-93e2-247a50419619.png
8993,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/5d3e8b45-ae7e-4774-8e01-71e286c6dfce.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/5d3e8b45-ae7e-4774-8e01-71e286c6dfce.png
9031,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/4f6adef8-a717-4e5d-b021-ce92d14158f9.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/4f6adef8-a717-4e5d-b021-ce92d14158f9.png
9120,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/d048a6c2-a214-4b62-91ae-113bae63ac5c.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/d048a6c2-a214-4b62-91ae-113bae63ac5c.png
9125,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/2e74f33a-74a7-4fc1-bb0f-bd860642a586.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/2e74f33a-74a7-4fc1-bb0f-bd860642a586.png
9126,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/8dcdc2d6-33b1-4cd4-8e7f-8127140228fe.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/8dcdc2d6-33b1-4cd4-8e7f-8127140228fe.png
9133,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/42d3be98-e84c-42f2-8687-a121df29250d.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/42d3be98-e84c-42f2-8687-a121df29250d.png
9145,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/a95bb49c-a8b1-434d-b1fd-862dc55cf7c7.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/a95bb49c-a8b1-434d-b1fd-862dc55cf7c7.png
9307,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/8f8fac65-bad6-46e8-833e-2a7439d9ea02.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/8f8fac65-bad6-46e8-833e-2a7439d9ea02.png
9326,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/55ea8632-af8b-475d-89c4-eda7f3ea24be.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/55ea8632-af8b-475d-89c4-eda7f3ea24be.png
9370,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/1a89c49a-b485-4fd5-8d7f-92d89f0f712f.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/1a89c49a-b485-4fd5-8d7f-92d89f0f712f.png
9499,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/a668276b-31f8-4ee3-9b3f-56c7a2ec3f58.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/a668276b-31f8-4ee3-9b3f-56c7a2ec3f58.png
9502,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/a0b5e68d-30b0-4122-b6a3-2e12ea6463e7.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/a0b5e68d-30b0-4122-b6a3-2e12ea6463e7.png
9537,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/654f398b-875c-4614-9b93-af72deed6694.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/654f398b-875c-4614-9b93-af72deed6694.png
9603,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/179087e9-7731-41df-808a-93086344cbdf.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/179087e9-7731-41df-808a-93086344cbdf.png
9647,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/a61a7ffb-b97b-41c3-80d2-6ef4f4c83261.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/a61a7ffb-b97b-41c3-80d2-6ef4f4c83261.png
9665,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/8eb09484-68c0-4ed7-83c0-c5ed6d4f6e0f.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/8eb09484-68c0-4ed7-83c0-c5ed6d4f6e0f.png
9668,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/ea955491-af09-4519-8e10-d55554ec9372.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/ea955491-af09-4519-8e10-d55554ec9372.png
9686,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/70625955-0ba3-41ee-b3df-af8c1e8f6331.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/70625955-0ba3-41ee-b3df-af8c1e8f6331.png
9690,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/3ea40acc-1a59-4a7b-b562-e82b6ed7504f.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/3ea40acc-1a59-4a7b-b562-e82b6ed7504f.png
9736,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/fcf7d600-6bb2-42dc-a7e9-a64f800ff411.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/fcf7d600-6bb2-42dc-a7e9-a64f800ff411.png
9773,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/3a81a7ae-1113-4ea2-98e5-54614338b4e5.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/3a81a7ae-1113-4ea2-98e5-54614338b4e5.png
9816,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/549bc5be-a4e4-4812-a04c-fa12553d308a.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/549bc5be-a4e4-4812-a04c-fa12553d308a.png
9827,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/82642197-24fd-4873-ba0a-66e23fb5342f.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/82642197-24fd-4873-ba0a-66e23fb5342f.png
9886,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/76ff0525-627f-48de-bbad-9511741b3b95.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/76ff0525-627f-48de-bbad-9511741b3b95.png
9889,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/0f7a6df2-7b18-429b-a001-46c6a896dec5.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/0f7a6df2-7b18-429b-a001-46c6a896dec5.png
9899,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/838ea184-6729-4055-ab95-ce1571194068.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/838ea184-6729-4055-ab95-ce1571194068.png
9956,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/39459915-aa93-4943-9a16-42659e0ed534.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/39459915-aa93-4943-9a16-42659e0ed534.png
9991,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/6c555d58-6ddc-4c68-b5d4-5690a5a5c806.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/6c555d58-6ddc-4c68-b5d4-5690a5a5c806.png
