,image_path,mask_path
3379,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UAJOD6017XLKHI.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/UAJOD6017XLKHI.png
3380,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SPVUI7A7FYHXOU.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/SPVUI7A7FYHXOU.png
3385,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YDJRV36E5VMVZA.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/YDJRV36E5VMVZA.png
3387,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PZDFG280FOMUHD.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/PZDFG280FOMUHD.png
3388,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZPFZE5904NIZLD.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/ZPFZE5904NIZLD.png
3389,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZPQEV4228LSZMI.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/ZPQEV4228LSZMI.png
3392,/content/drive/MyDrive/solar_PV/data/France/google_all/img/POTQM5AAFXAUNF.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/POTQM5AAFXAUNF.png
3393,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/TBQWO38EFNRMGA.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/TBQWO38EFNRMGA.png
3394,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NIKOW7B03GYPTF.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/NIKOW7B03GYPTF.png
3396,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QFTTO6C1CWCAS.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/QFTTO6C1CWCAS.png
3397,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WMKLC7BE0GNISG.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/WMKLC7BE0GNISG.png
3402,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KXAEU66D2ETKAK.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/KXAEU66D2ETKAK.png
3404,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QWKAC72D4UMBGH.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/QWKAC72D4UMBGH.png
3406,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XOWAE9E6DQZSS.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/XOWAE9E6DQZSS.png
3408,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RUNQQ37F8GALLT.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/RUNQQ37F8GALLT.png
3410,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BLEUF4C69EZUBC.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/BLEUF4C69EZUBC.png
3411,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OSKFC6072LECUI.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/OSKFC6072LECUI.png
3413,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ZCTUY4B2EIPAZF.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/ZCTUY4B2EIPAZF.png
3414,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CXLDK97D4ZJXXN.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/CXLDK97D4ZJXXN.png
3415,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BQHFL3199WSYSY.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/BQHFL3199WSYSY.png
3417,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/DCSKC31D0KUOJQ.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/DCSKC31D0KUOJQ.png
3419,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HWWKS229EYPFWQ.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/HWWKS229EYPFWQ.png
3421,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JRTQP443EMMVO.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/JRTQP443EMMVO.png
3423,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SWUXM2126CHTWB.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/SWUXM2126CHTWB.png
3424,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NIIFQ779DLCZXH.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/NIIFQ779DLCZXH.png
3427,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UVFUV5A24VJLSB.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/UVFUV5A24VJLSB.png
3428,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LWQSW8946LSKJF.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/LWQSW8946LSKJF.png
3429,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RSVML4F45KPWLU.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/RSVML4F45KPWLU.png
3432,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LRPLO3284LHZJT.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/LRPLO3284LHZJT.png
3436,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/RZFEU72E8SXYVV.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/RZFEU72E8SXYVV.png
3442,/content/drive/MyDrive/solar_PV/data/France/google_all/img/COINO1479SWEOH.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/COINO1479SWEOH.png
3443,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NSXRR176UDNJX.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/NSXRR176UDNJX.png
3445,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/TGNDB424AOJYNW.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/TGNDB424AOJYNW.png
3446,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/JQNWG1780OAYAY.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/JQNWG1780OAYAY.png
3447,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OWAOK6B88USNJP.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/OWAOK6B88USNJP.png
3449,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PIQRV2E7BTGAZY.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/PIQRV2E7BTGAZY.png
3450,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LEMUM3756SPKDG.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/LEMUM3756SPKDG.png
3452,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EAERCCB4FLWNK.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/EAERCCB4FLWNK.png
3453,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QVJNG8C54KNGWW.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/QVJNG8C54KNGWW.png
3454,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WKHIN37FFNSYKM.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/WKHIN37FFNSYKM.png
3456,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/PPMCU77B4ORVTK.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/PPMCU77B4ORVTK.png
3457,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XSDGKBF6HMMQH.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/XSDGKBF6HMMQH.png
3458,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/JOCWB4EEFHJDMU.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/JOCWB4EEFHJDMU.png
3459,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/PEMGQ8137RLPXG.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/PEMGQ8137RLPXG.png
3462,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GPADG30A4WTZRM.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/GPADG30A4WTZRM.png
3464,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AOTGA4CADDMKNZ.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/AOTGA4CADDMKNZ.png
3465,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/RATLY40A2ZKAMA.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/RATLY40A2ZKAMA.png
3466,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EYUHY2F9CCOQM.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/EYUHY2F9CCOQM.png
3467,/content/drive/MyDrive/solar_PV/data/France/google_all/img/IADZW1F91MUBEQ.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/IADZW1F91MUBEQ.png
3469,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/UKZVJ31D8STPPN.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/UKZVJ31D8STPPN.png
3470,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EAHQN65DDADUZS.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/EAHQN65DDADUZS.png
3471,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NWVGV51E4MHZZR.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/NWVGV51E4MHZZR.png
3472,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XJNAJ343CPVEZK.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/XJNAJ343CPVEZK.png
3474,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KTUQU6CBCBBELM.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/KTUQU6CBCBBELM.png
3475,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JXIYY8757TJSHC.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/JXIYY8757TJSHC.png
3476,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LBMPJ7EB1DIQRP.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/LBMPJ7EB1DIQRP.png
3477,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/QVQCY159BCSIPO.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/QVQCY159BCSIPO.png
3481,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/HBBRWF54OEOIX.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/HBBRWF54OEOIX.png
3482,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BISDAC34XNWCM.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/BISDAC34XNWCM.png
3484,/content/drive/MyDrive/solar_PV/data/France/google_all/img/IZHGJ48F1RNLWE.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/IZHGJ48F1RNLWE.png
3485,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GSEKS6EE4ITUSJ.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/GSEKS6EE4ITUSJ.png
3486,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/AYEUX5D6AYPGX.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/AYEUX5D6AYPGX.png
3487,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DBGHZ64D5HLWKC.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/DBGHZ64D5HLWKC.png
3489,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WGMFQ7786KJDWE.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/WGMFQ7786KJDWE.png
3490,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LNQGG3336CBBKT.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/LNQGG3336CBBKT.png
3491,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MDJGK5A7CGVPJA.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/MDJGK5A7CGVPJA.png
3492,/content/drive/MyDrive/solar_PV/data/France/google_all/img/IWTXW4F01XYMXZ.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/IWTXW4F01XYMXZ.png
3494,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NRGEQBC2CAZZM.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/NRGEQBC2CAZZM.png
3495,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DNIMG530CQCTHL.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/DNIMG530CQCTHL.png
3498,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UHAGB3FAFZRQCS.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/UHAGB3FAFZRQCS.png
3500,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DZBOH7F98VRCSC.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/DZBOH7F98VRCSC.png
3501,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XOVIF41F0NWAVZ.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/XOVIF41F0NWAVZ.png
3502,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/URTBG95C5NYRLE.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/URTBG95C5NYRLE.png
3506,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZZBVI302CMDFSI.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/ZZBVI302CMDFSI.png
3507,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/HYDST29CBVWLOL.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/HYDST29CBVWLOL.png
3508,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KWZWK3BABMYHKR.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/KWZWK3BABMYHKR.png
3509,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WMJEL1B6BAPTMY.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/WMJEL1B6BAPTMY.png
3512,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WXXAMA9BTUFTY.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/WXXAMA9BTUFTY.png
3514,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YLBHB5723GWASX.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/YLBHB5723GWASX.png
3515,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CYYRP5408BSIGP.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/CYYRP5408BSIGP.png
3516,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VSPHP7C2EGVRPD.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/VSPHP7C2EGVRPD.png
3518,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WROZN60E5FWEDU.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/WROZN60E5FWEDU.png
3519,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/YTVSR4ABAEPMAH.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/YTVSR4ABAEPMAH.png
3520,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FLCGE2FFAOLUYQ.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/FLCGE2FFAOLUYQ.png
3522,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VILFB312CRGPND.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/VILFB312CRGPND.png
3524,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/OFNBN826ATJSPX.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/OFNBN826ATJSPX.png
3526,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GUMOO57EBXQWFC.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/GUMOO57EBXQWFC.png
3528,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EBRKU2FDAMVHYQ.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/EBRKU2FDAMVHYQ.png
3529,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VQXOW6E38XLQPI.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/VQXOW6E38XLQPI.png
3531,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NYSJG4538TZLLG.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/NYSJG4538TZLLG.png
3534,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/YCQXF438BGSRMQ.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/YCQXF438BGSRMQ.png
3536,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VHMKE4E51YMWIU.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/VHMKE4E51YMWIU.png
3538,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DNGVO583FVGZSS.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/DNGVO583FVGZSS.png
3541,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ABILY3194KFUTE.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/ABILY3194KFUTE.png
3544,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SKKCL8754MPFOD.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/SKKCL8754MPFOD.png
3549,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/QSZZA74AAKEQXU.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/QSZZA74AAKEQXU.png
3552,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BKOBV14BBQDPGY.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/BKOBV14BBQDPGY.png
3555,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ZRBWW4BF8SSHHA.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/ZRBWW4BF8SSHHA.png
3556,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZPODE1AEBNGGVE.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/ZPODE1AEBNGGVE.png
3557,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/PBEDF4195RNDTQ.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/PBEDF4195RNDTQ.png
3558,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NLCTB2F04AITXL.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/NLCTB2F04AITXL.png
3560,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GLXGK1F84YSKSU.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/GLXGK1F84YSKSU.png
3561,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LOAPU8A9BFXTEF.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/LOAPU8A9BFXTEF.png
3563,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GEPCQ5265PYZKV.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/GEPCQ5265PYZKV.png
3566,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AWLYR3BE1RCFZA.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/AWLYR3BE1RCFZA.png
3570,/content/drive/MyDrive/solar_PV/data/France/google_all/img/IMXFH640CPOYBI.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/IMXFH640CPOYBI.png
3572,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/YSMZB3306KRMAI.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/YSMZB3306KRMAI.png
3576,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/AHIMN1067TOHPH.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/AHIMN1067TOHPH.png
3577,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JTJOI5170KZNIW.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/JTJOI5170KZNIW.png
3578,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OOPNB4571LPQWM.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/OOPNB4571LPQWM.png
3580,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DEUTA736DRCWRY.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/DEUTA736DRCWRY.png
3581,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/COSNK77CQEOQQ.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/COSNK77CQEOQQ.png
3584,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FTHAC2CE6PGUGB.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/FTHAC2CE6PGUGB.png
3585,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WLILS721DIWLCN.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/WLILS721DIWLCN.png
3588,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BCUPP6A51DHXAY.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/BCUPP6A51DHXAY.png
3590,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XHZOH4134EPSDU.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/XHZOH4134EPSDU.png
3593,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KMAFJ149DOVBIP.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/KMAFJ149DOVBIP.png
3595,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FBENS30CADBETE.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/FBENS30CADBETE.png
3600,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/CMCLA990FBCMYN.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/CMCLA990FBCMYN.png
3602,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DHLDU5923CXDGM.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/DHLDU5923CXDGM.png
3603,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TELWO70E3VMGBL.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/TELWO70E3VMGBL.png
3604,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SCBYM68D7PEHLE.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/SCBYM68D7PEHLE.png
3607,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ANPCB6978VAFYR.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/ANPCB6978VAFYR.png
3608,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UHRJS70E1WXVFI.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/UHRJS70E1WXVFI.png
3610,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GSPHC6212YUKUJ.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/GSPHC6212YUKUJ.png
3613,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ULHQB99E9YOQSC.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/ULHQB99E9YOQSC.png
3618,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/QHTQU7A89XWVTI.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/QHTQU7A89XWVTI.png
3619,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DLVZL3696AZQNR.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/DLVZL3696AZQNR.png
3621,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CCSNW59A1VZBKE.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/CCSNW59A1VZBKE.png
3622,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UKUHN4E6EFYTAA.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/UKUHN4E6EFYTAA.png
3624,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NLNUM494ETFVIC.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/NLNUM494ETFVIC.png
3625,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LEIGJ4FCDIZPLL.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/LEIGJ4FCDIZPLL.png
3626,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EZJMQ400ALJUUK.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/EZJMQ400ALJUUK.png
3627,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RXJPT3510ARQVW.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/RXJPT3510ARQVW.png
3630,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LJDBZ57DWQJNC.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/LJDBZ57DWQJNC.png
3631,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WRYSA1BB0EIDKJ.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/WRYSA1BB0EIDKJ.png
3632,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SVRBV526FNGXSZ.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/SVRBV526FNGXSZ.png
3639,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/JJJEP260FAXQQZ.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/JJJEP260FAXQQZ.png
3640,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GVYMZ764FFABVN.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/GVYMZ764FFABVN.png
3643,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OXFOV4EF6BTLAA.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/OXFOV4EF6BTLAA.png
3645,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LAKVNDFDWOZGF.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/LAKVNDFDWOZGF.png
3646,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/VUBRL39EBEZASB.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/VUBRL39EBEZASB.png
3647,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KSMJB5ECEAKTHA.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/KSMJB5ECEAKTHA.png
3649,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GDANI6D53QXLXH.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/GDANI6D53QXLXH.png
3650,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FRYRA3088CQXTM.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/FRYRA3088CQXTM.png
3651,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FPQOO4B33HBQBA.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/FPQOO4B33HBQBA.png
3652,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FNGKA3767IPWOO.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/FNGKA3767IPWOO.png
3655,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VZPTV72A6IXPLT.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/VZPTV72A6IXPLT.png
3656,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JXCIA1F83RAROH.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/JXCIA1F83RAROH.png
3659,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QKQDM2F03KQNKG.png,/content/drive/MyDrive/solar_PV/data/France/google_all/mask/QKQDM2F03KQNKG.png
3661,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NZBZO6A68IMZQF.png,/content/drive/MyDrive/solar_PV/data/France/ign_all/mask/NZBZO6A68IMZQF.png
