,image_path,mask_path
8508,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325220_1204189.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325220_1204189_label.bmp
8529,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325146_1204240.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325146_1204240_label.bmp
8558,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325122_1203837.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325122_1203837_label.bmp
8578,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325346_1203791.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325346_1203791_label.bmp
8590,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325599_1204542.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325599_1204542_label.bmp
8630,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325148_1204243.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325148_1204243_label.bmp
8724,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325337_1203789.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325337_1203789_label.bmp
8732,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325331_1205383.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325331_1205383_label.bmp
8813,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325374_1205525.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325374_1205525_label.bmp
8895,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325348_1203797.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325348_1203797_label.bmp
8907,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325424_1204675.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325424_1204675_label.bmp
8950,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325208_1204172.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325208_1204172_label.bmp
9064,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_324972_1203798.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_324972_1203798_label.bmp
9066,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325595_1204558.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325595_1204558_label.bmp
9092,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325204_1204161.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325204_1204161_label.bmp
9107,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325333_1205380.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325333_1205380_label.bmp
9112,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325217_1204200.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325217_1204200_label.bmp
9163,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325331_1205377.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325331_1205377_label.bmp
9186,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325204_1204148.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325204_1204148_label.bmp
9201,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325218_1204191.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325218_1204191_label.bmp
9205,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325201_1204172.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325201_1204172_label.bmp
9479,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325137_1204227.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325137_1204227_label.bmp
9607,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325148_1204237.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325148_1204237_label.bmp
10006,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325333_1205377.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325333_1205377_label.bmp
10104,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325358_1205525.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325358_1205525_label.bmp
10148,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325195_1204153.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325195_1204153_label.bmp
10219,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325213_1204178.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325213_1204178_label.bmp
10233,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325146_1204229.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325146_1204229_label.bmp
10237,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325418_1205372.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325418_1205372_label.bmp
10639,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325132_1204246.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325132_1204246_label.bmp
10641,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325190_1204243.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325190_1204243_label.bmp
10692,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325141_1204237.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325141_1204237_label.bmp
10695,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325199_1204178.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325199_1204178_label.bmp
10719,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325597_1204553.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325597_1204553_label.bmp
10732,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325197_1204172.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325197_1204172_label.bmp
10760,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325125_1204229.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325125_1204229_label.bmp
10793,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325215_1204200.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325215_1204200_label.bmp
10864,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325338_1205369.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325338_1205369_label.bmp
10909,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325409_1205351.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325409_1205351_label.bmp
10928,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325134_1204232.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325134_1204232_label.bmp
11133,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325358_1205530.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325358_1205530_label.bmp
11186,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325374_1205533.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325374_1205533_label.bmp
11203,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325416_1205359.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325416_1205359_label.bmp
11275,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325360_1205533.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325360_1205533_label.bmp
11409,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325211_1204191.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325211_1204191_label.bmp
11464,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325125_1204248.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325125_1204248_label.bmp
11528,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325369_1205525.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325369_1205525_label.bmp
11536,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325139_1204235.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325139_1204235_label.bmp
11555,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325324_1205375.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325324_1205375_label.bmp
11621,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325220_1204197.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325220_1204197_label.bmp
11627,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325190_1204159.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325190_1204159_label.bmp
11682,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325143_1204240.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325143_1204240_label.bmp
11725,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325190_1204153.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325190_1204153_label.bmp
11734,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325213_1204208.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325213_1204208_label.bmp
11801,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325134_1204246.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325134_1204246_label.bmp
11810,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325190_1204246.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325190_1204246_label.bmp
11897,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325134_1204227.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325134_1204227_label.bmp
11900,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325215_1204189.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325215_1204189_label.bmp
11958,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325133_1203826.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325133_1203826_label.bmp
11992,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325412_1205356.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325412_1205356_label.bmp
12033,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325127_1204226.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325127_1204226_label.bmp
12081,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325583_1204531.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325583_1204531_label.bmp
12228,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325426_1204675.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325426_1204675_label.bmp
12246,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325139_1204224.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325139_1204224_label.bmp
12261,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325360_1205525.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325360_1205525_label.bmp
12263,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325195_1204164.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325195_1204164_label.bmp
12335,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325376_1205530.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325376_1205530_label.bmp
12440,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325229_1204197.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325229_1204197_label.bmp
12461,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325372_1205533.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325372_1205533_label.bmp
12702,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325206_1204167.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325206_1204167_label.bmp
12721,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325412_1205362.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325412_1205362_label.bmp
12777,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325220_1204200.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325220_1204200_label.bmp
12827,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325146_1204227.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325146_1204227_label.bmp
12894,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325137_1204224.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325137_1204224_label.bmp
12958,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325192_1204167.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325192_1204167_label.bmp
12970,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325125_1204235.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325125_1204235_label.bmp
12983,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325559_1204597.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325559_1204597_label.bmp
13001,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325154_1203812.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325154_1203812_label.bmp
13106,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325364_1203808.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325364_1203808_label.bmp
13195,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_324958_1203801.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_324958_1203801_label.bmp
13203,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325416_1205356.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325416_1205356_label.bmp
13263,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325321_1205377.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325321_1205377_label.bmp
13276,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325355_1205527.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325355_1205527_label.bmp
13344,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325574_1204564.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325574_1204564_label.bmp
13431,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_324956_1203801.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_324956_1203801_label.bmp
13522,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325359_1205353.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325359_1205353_label.bmp
13531,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325143_1204243.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325143_1204243_label.bmp
13637,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325148_1204246.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325148_1204246_label.bmp
13648,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325120_1203763.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325120_1203763_label.bmp
13682,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325141_1204235.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325141_1204235_label.bmp
13693,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325194_1204172.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325194_1204172_label.bmp
13780,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325362_1205522.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325362_1205522_label.bmp
13786,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325199_1204164.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325199_1204164_label.bmp
13795,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325141_1204243.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325141_1204243_label.bmp
13941,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325211_1204175.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325211_1204175_label.bmp
13950,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325331_1205380.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325331_1205380_label.bmp
14043,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325496_1203754.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325496_1203754_label.bmp
14045,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325123_1204235.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325123_1204235_label.bmp
14064,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325367_1205533.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325367_1205533_label.bmp
14071,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325586_1204556.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325586_1204556_label.bmp
14080,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325208_1204153.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325208_1204153_label.bmp
14087,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325372_1205528.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325372_1205528_label.bmp
14142,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325132_1204235.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325132_1204235_label.bmp
14148,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325412_1205359.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325412_1205359_label.bmp
14156,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325134_1204248.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325134_1204248_label.bmp
14166,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325472_1204667.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325472_1204667_label.bmp
14192,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325222_1204181.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325222_1204181_label.bmp
14224,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325412_1205372.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325412_1205372_label.bmp
14247,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325148_1204235.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325148_1204235_label.bmp
14314,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325314_1205508.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325314_1205508_label.bmp
14322,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325227_1204197.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325227_1204197_label.bmp
14356,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325206_1204159.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325206_1204159_label.bmp
14368,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325372_1205525.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325372_1205525_label.bmp
14464,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325228_1203843.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325228_1203843_label.bmp
14534,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325125_1204232.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325125_1204232_label.bmp
14607,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325239_1203816.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325239_1203816_label.bmp
14660,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325195_1204156.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325195_1204156_label.bmp
14740,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325412_1205370.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325412_1205370_label.bmp
14778,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325356_1205361.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325356_1205361_label.bmp
14805,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325146_1204246.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_SteelTile/PV01_325146_1204246_label.bmp
14967,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325330_1203767.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325330_1203767_label.bmp
14978,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325192_1204240.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325192_1204240_label.bmp
15030,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325423_1205351.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_FlatConcrete/PV01_325423_1205351_label.bmp
15050,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325124_1203845.bmp,/content/drive/MyDrive/solar_PV/data/China/PV01_Rooftop_Brick/PV01_325124_1203845_label.bmp
